oos,atc,latency,trf_avg,perfect_order,GMV_cur,retention
0.05348475413723987,40,14,0,1,1499,0.25515911174979944
0.028956724357613137,46,1295,1,0,851,0.969900326249687
0.10629922790636363,114,1283,1,0,1552,0.4714317944636668
0.03575634687478789,179,2790,1,0,1516,0.07989120220848123
0.053637046266269764,231,348,1,0,2075,0.5925199453115719
0.040655254497814944,70,1984,0,1,1955,0.45987392827603313
0.06140062896324347,201,1892,0,0,1129,0.08214866777386332
0.12334539567994769,27,1639,1,1,67,0.6523590913903452
0.044141883604816926,216,2154,0,1,2290,0.14819452309990633
0.1022019034645685,115,2968,0,1,952,0.3228204578920254
0.07209137367257357,46,762,1,1,623,0.3583828406737293
0.09497115418076388,95,612,1,0,2592,0.2604225414112835
0.02631652713401389,211,352,0,1,2246,0.1855519141157701
0.0469511454553415,97,2931,1,0,2119,0.8529056639518835
0.022124730365794584,59,29,0,0,2128,0.682091066161094
0.10975854650415463,165,580,0,1,2072,0.9916814730916056
0.08363716612348193,26,1690,1,0,1496,0.820393273337442
0.08354711048158218,140,984,0,1,1588,0.13605615211666056
0.10131616720556824,213,2434,1,1,834,0.9074852711672293
0.06142610803573566,128,2676,0,0,1919,0.8675906123291028
0.03225871182853156,144,890,0,0,1414,0.23377474555096545
0.0780514604012796,171,693,0,1,2638,0.474943503006118
0.010746400360039751,8,2236,0,1,1963,0.8792614902310742
0.005316985198239824,94,2629,1,0,1861,0.6130228454825152
0.08106408639047191,9,631,0,1,1095,0.18426066602417768
0.08539174039112267,109,2366,1,1,1729,0.4318412760326472
0.04810997565991604,232,319,1,0,2841,0.15108750733674792
0.0772090294064741,195,2143,0,1,1166,0.23472621535278926
0.09589081541835145,86,2949,1,1,1163,0.06882288601107789
0.048751420665884435,127,2359,1,0,820,0.24419827431498753
0.04859646104962298,179,187,1,1,1207,0.3586098433773799
0.0911454629532416,201,1573,0,1,872,0.47246801917371284
0.12253732751057611,38,2827,1,1,988,0.6608852681029318
0.0007660629757194198,167,1919,1,0,2660,0.7247165393414675
0.07851724892898958,112,460,1,0,2240,0.32514927552097317
0.034239610720161434,171,2961,1,1,934,0.33483243009928365
0.07229702921172157,224,2360,0,0,2337,0.27878906052764285
0.10502706275994853,97,2366,0,1,888,0.4918448353694733
0.05818748872500759,179,861,1,0,2516,0.8131895295314169
0.037751688622916196,58,356,0,1,0,0.23522710063925167
0.039681653197532876,190,1835,1,0,1077,0.8130997186402672
0.004732533201820641,154,1314,1,0,1436,0.6658930181952448
0.020061369261126172,30,578,1,0,1566,0.15863890135543324
0.08425663153844352,124,2103,0,0,1446,0.47446456508682366
0.08755964446414023,172,1537,0,0,1771,0.9319469547358737
0.09569270673344167,42,1771,1,0,1680,0.4591342616022338
0.07963936291681493,62,1786,1,1,1955,0.7802767663160673
0.10146784167740132,26,1856,0,1,2099,0.3649083735922849
0.019312742724667653,26,2726,0,0,1333,0.9833233593250421
0.008297413216413932,16,1561,1,0,1495,0.48071129205434826
0.12027934611391886,167,320,1,0,2025,0.04235858713051133
0.023274188018182748,69,640,0,1,2695,0.011465767687177664
0.11320126266030285,44,2808,1,1,1906,0.36373827211803056
0.03258814855326744,4,2770,0,1,598,0.4855793922804642
0.00025096898006969626,121,360,0,0,1396,0.9428721101000946
0.07155649967747318,225,255,1,0,1340,0.9983865548960134
0.04130365371960448,140,1519,0,1,836,0.08733810838210254
0.02129232693795728,106,2397,1,1,1764,0.26016449941754183
0.0165343209486412,221,2365,0,0,1516,0.05585760500517101
0.09712314003672048,223,422,1,0,797,0.8214035015529065
0.0054747493631110145,50,2823,1,0,642,0.17491835026147895
0.08478030592272306,113,1214,1,0,348,0.23232621911893692
0.02457263559858222,119,2,0,0,1186,0.5230638696384385
0.013906570134714608,22,799,0,1,184,0.8244338250713679
0.09871202694993483,34,1443,1,1,2692,0.6921587062150767
0.07573031402036265,219,2382,1,0,2589,0.17306902615085196
0.08696363738838252,222,2906,1,0,2136,0.6940604127138915
0.10695016513236776,86,2211,0,0,408,0.1520480317461007
0.04713538990956215,42,806,0,1,1161,0.922205957201766
0.01744425190303707,3,2700,1,0,1423,0.03405581952185899
0.012102189503443772,67,1494,0,1,2109,0.8878338508756524
0.08154115678950523,106,817,1,0,1275,0.0015899994705274034
0.0839043892620842,111,701,0,1,711,0.5352069069906847
0.04918239028976419,4,1009,0,1,2344,0.1320864096378418
0.12080113763292095,179,2492,1,0,456,0.33083407574761703
0.029122524099498212,121,2552,0,1,1280,0.6804857596267426
0.07485172406504165,14,1662,1,1,2883,0.5357484821889925
0.00700255576173571,95,820,0,1,1034,0.3227180316717305
0.08368470126329729,67,1914,1,0,2678,0.15803727294480507
0.0710034697015768,137,104,1,0,1397,0.6802671749586988
0.07068705069694323,5,911,1,1,1735,0.4566108711428519
0.06456636739066118,144,632,1,1,447,0.20634433952702236
0.10319757425399258,191,2187,0,1,1387,0.5309850045175832
0.0946073222818732,226,1111,1,0,409,0.6723669376196934
0.012266843050013146,186,1340,0,0,2208,0.3328552455341087
0.032119357789792524,232,1594,1,1,2060,0.9083709913213834
0.11798928071753813,138,1629,1,1,20,0.6702524821868172
0.0418494007292983,51,454,1,0,2317,0.03799361857553496
0.020484350826555045,109,2862,0,0,994,0.7505606888233707
0.10286719127139282,163,155,1,1,614,0.5600839266685809
0.11281223268410107,107,1098,1,1,1049,0.9171827991664697
0.11100513207184601,37,695,1,1,342,0.6527121416097511
0.11667874234764672,38,2323,0,1,1451,0.5629052781587612
0.1138783507636082,118,1231,0,1,1882,0.014158396743012558
0.0914398524081046,109,1679,0,0,2788,0.6930138033121287
0.07898142807097358,9,1128,0,0,1478,0.7445488614631365
0.11476048349291974,1,635,1,0,1848,0.7234909373394419
0.012537359328128647,163,2930,0,1,2705,0.3184572055042275
0.07726882220601393,45,2763,1,1,888,0.9124428871595001
0.03790976280274491,182,1438,1,0,1768,0.755877294338893
0.05673566537049657,110,1341,0,0,267,0.3522967673214983
0.04573161625382395,105,1317,0,0,1745,0.9954849617085781
0.04406578313508816,174,2537,1,1,28,0.011430794729501592
0.01630853460355526,49,32,1,0,1458,0.5689945467929108
0.024623574767427464,143,1456,1,0,2383,0.29793493292163686
0.0881716931659133,37,948,0,0,2069,0.7922850381956631
0.10931656125616819,41,2551,0,0,2380,0.8199601989046302
0.05312604798526151,233,2231,0,1,1368,0.9070525835444625
0.07849107467039275,69,1411,0,0,517,0.5695516222506767
0.08163922748416445,109,1496,0,1,648,0.3174888331432115
0.12434552433915898,149,2933,0,0,1562,0.3247959234231651
0.11454850746737477,28,2358,0,0,1193,0.5657613923818194
0.09643120801243689,102,1319,1,1,1899,0.3158515412711158
0.12158670417041793,71,1003,1,1,2074,0.22792998895704653
0.04874386570449524,15,1796,1,0,1178,0.03432297245026317
0.06915816114825361,165,2314,1,0,2171,0.9835421086226569
0.022479584975409583,121,254,0,1,788,0.07254050576179916
0.1002602664293955,47,2218,0,1,728,0.9247458923702362
0.05122089999138078,120,1171,0,0,2482,0.14635506843398405
0.07396420951584787,148,1944,0,1,335,0.7442761268316569
0.09760004366302641,162,1221,1,1,1053,0.9827836346975879
0.11093598570855918,168,1057,0,1,715,0.22502484456449856
0.06768436452199861,2,1510,1,1,1188,0.08848001364955482
0.03377544401373578,33,1980,0,1,210,0.004270390453644746
0.0397581755057813,197,1767,0,0,662,0.5516433594960986
0.0861126401805865,65,1062,1,1,346,0.7660061801877207
0.09149258601627352,118,1507,1,1,2452,0.9843658230944741
0.097290851242383,48,1267,0,0,1471,0.5447688739917167
0.0409706147861517,13,60,0,1,1118,0.7227074592688149
0.03277125404327591,27,2501,1,0,2512,0.7184301432049724
0.058741238170372675,140,2643,1,0,2572,0.6691479540341569
0.04445167328243742,84,2306,1,0,2509,0.8851578762925647
0.07861669144097692,64,2154,1,1,2501,0.5463920317007037
0.05489936828745333,108,1680,0,0,2061,0.7161951560070317
0.056877113279092215,171,2640,1,1,1377,0.06547021221834493
0.05152677317804856,72,415,0,1,1799,0.9693045864799836
0.09494745992666406,176,448,0,0,267,0.6678117900752243
0.0005863056570339087,154,2223,1,1,584,0.23571689478879498
0.10809609097945887,141,2601,0,0,1737,0.9923185512574025
0.09129634661820653,59,1399,0,0,1096,0.22769497034396868
0.07410585950378286,46,2302,1,0,877,0.6346306562672583
0.09692366820376493,20,1845,0,1,2053,0.756272561576612
0.022887249876400062,230,665,1,1,423,0.2708833915885426
0.0628224877133869,49,1529,0,1,2522,0.4011146256869347
0.03745961643003125,98,612,1,1,1431,0.7230267232649924
0.11962584126040823,10,1580,1,0,293,0.12638781740493465
0.09239998523112603,54,1618,1,1,2037,0.21966372239799015
0.11562250638292652,184,711,0,1,1023,0.78463691297294
0.0768347958155391,102,367,0,0,621,0.1528239497070395
0.015642191989857543,42,720,1,0,2287,0.7372932075970253
0.05172701160473621,101,934,0,0,1383,0.5628277906217067
0.0686845059644799,52,1771,1,0,886,0.44525131917083816
0.06324221153964353,218,476,1,0,903,0.9803134343622716
0.021931428789504145,74,1416,1,0,2595,0.823067105162828
0.011460183713751432,184,1782,1,0,2062,0.7959508523363944
0.07006244709827875,50,2293,0,1,136,0.17623607813560138
0.024936452724474686,83,2516,1,0,2803,0.7429732091341433
0.06336590281159529,231,2355,1,1,2246,0.6443999495287267
0.002499411341363833,111,2634,1,0,1483,0.7414686748480109
0.1155758715822199,85,2136,1,1,1403,0.9071315874753736
0.003645879236548799,16,660,0,1,112,0.7789821569196306
0.03664290121929825,177,151,0,0,1295,0.10374018622370518
0.05819448184434706,4,1663,0,1,2935,0.880419354741701
0.03710820461177759,75,1686,1,0,2169,0.5092974326396897
0.09952394246810117,229,977,1,1,965,0.06516502443369643
0.055722850156601514,111,2389,1,0,2208,0.7384681935365158
0.06197513094180515,55,1596,0,0,1276,0.07108848321831385
0.07571707152396182,132,262,0,0,2942,0.5843012489195745
0.057265933144278566,114,1466,1,0,1187,0.04676314907540691
0.011767648992661,201,1420,1,1,707,0.20667687079572283
0.08512355726032263,42,623,0,0,2119,0.8066326750065456
0.1092095118462396,118,2444,0,1,2414,0.3622614076270594
0.07387763840747841,209,162,0,0,2115,0.3203639780731655
0.09656459184336175,192,2864,0,0,868,0.48263636808296817
0.030002791261528924,47,679,0,0,1117,0.0034696643768099555
0.05144238049141102,206,99,1,1,2839,0.7365675939660793
0.11042889985954825,12,487,0,1,76,0.8912594975892164
0.08171036069784428,231,2152,1,0,1013,0.6699161598198706
0.017429907276904244,222,2616,1,0,760,0.32993200951987656
0.005415920543899902,173,1258,1,0,1899,0.9250051624093557
0.001564958923319093,61,1845,1,0,1971,0.44552939428399185
0.039397373844464,145,2248,0,0,937,0.1590157406346312
0.08991526927975607,230,803,1,1,2149,0.22005817982556253
0.0132207042875946,20,2129,0,1,2948,0.2893309103617615
0.08458276615863684,38,618,1,0,1453,0.6189473279899008
0.06375495513172039,209,951,1,0,2892,0.292376866308797
0.11694761457930661,142,783,0,1,2827,0.40408657872263465
0.10049663025374825,116,938,0,1,50,0.5432503879305105
0.07914607889984668,122,1720,1,1,2419,0.26686148645413144
0.00427705723085825,211,2762,1,0,2211,0.5278512719922066
0.02150263205735406,174,998,0,1,2015,0.05639535313046362
0.07280360367292346,207,906,0,0,2960,0.3971648722185567
0.11974448211404731,119,2659,0,1,1128,0.15561190047250917
0.012610915364997796,67,2478,0,1,828,0.26101414893175123
0.05768907242824799,45,2015,0,1,323,0.25689358926799966
0.06953907789155991,81,1241,0,1,735,0.6184200076847359
0.07082391377961907,73,247,0,1,2634,0.40208605218287163
0.06590410576530893,77,861,1,0,2339,0.6574380110224279
0.09458736628505791,98,2635,0,0,1172,0.2168986781279868
0.103451989856127,66,1329,0,0,720,0.903884550919059
0.04702021978458962,110,2203,0,0,2287,0.3453717011940356
0.08138334332282407,10,583,1,1,515,0.7392243345874239
0.08057311172977528,52,1345,1,1,158,0.3198823373038666
0.08502688962679705,39,564,1,1,2330,0.7226651409322521
0.010734235450148066,143,1072,0,1,1257,0.5933303640060552
0.11133003093518143,69,649,0,1,241,0.33503628924170425
0.021069339107077964,32,1760,1,0,1285,0.6284703530987681
0.03651482615580433,156,178,1,1,2571,0.8276772401813667
0.09383776724577286,75,742,0,0,648,0.6182457772758777
0.08505681591089657,78,2473,0,0,2777,0.2736957232474344
0.008981829706509126,47,96,1,0,1554,0.7017585303385115
0.026647675815967678,201,1791,1,1,2796,0.3001704418698118
0.09988692515400684,5,11,1,1,2488,0.743076657968587
0.050500572602269936,91,1978,0,0,924,0.34950635455278156
0.07498664869637561,68,2821,1,1,692,0.47222197104493124
0.05718794161890586,177,1718,1,0,431,0.413248457883606
0.0752707334109147,164,1546,0,1,1686,0.9528176189666571
0.04714034684731816,185,46,0,1,2380,0.07356684213083398
0.058874329058955316,141,607,1,1,20,0.9539542440115876
0.07966203122595353,167,1048,0,1,1608,0.9031842164213505
0.048180470455533114,166,1679,0,1,2321,0.0492027181515885
0.009813484405911385,156,496,1,1,1888,0.917443278062585
0.03273565209786404,206,1911,1,0,2136,0.6381174513180166
0.04794321629920631,132,1475,0,0,2759,0.8881022752341935
0.032817095169575344,62,2922,1,0,1743,0.1508925190225605
0.05612997648362185,67,535,0,1,1194,0.04522051901417712
0.08824249694630411,44,1414,0,0,265,0.4561608413300696
0.007345129021647315,103,1876,0,0,1905,0.06058647732526479
0.1234596987864259,41,2211,0,1,223,0.9181448385407206
0.011147393906840025,134,1720,1,0,2630,0.13215742227177363
0.09648970845320155,70,1956,1,0,383,0.8892082804047203
0.01479877632260572,178,1169,1,1,2423,0.28741048152848114
0.03996572203993319,49,318,1,1,1536,0.6055230722476633
0.08700210529894262,220,2465,0,1,1648,0.7429790940842722
0.11419681719565614,23,178,1,1,1073,0.7333802473423415
0.08484818243130036,176,2913,0,0,955,0.23165413608497232
0.08402364173903237,101,1156,0,0,2702,0.35820281030311774
0.054149460149124945,34,2397,0,1,2449,0.46415327116964766
0.09916050344131501,16,2724,0,1,904,0.33459970641794334
0.031065627879393223,160,1448,1,0,958,0.9625794249454983
0.11576683361263822,18,2558,1,0,11,0.9965213650871887
0.11520417128683624,160,209,1,1,1477,0.9452262237749668
0.006641231280354182,160,1655,1,1,704,0.6622343780713403
0.02127495368899146,76,721,1,1,609,0.8421264715390234
0.0032794724428876626,115,2779,1,1,2355,0.267740766394831
0.11945197458226717,25,821,0,0,1951,0.11496921862952214
0.05902273527017006,153,2654,1,0,1823,0.609460423978332
0.11795993160471745,139,143,1,1,1586,0.5563249370102099
0.031330033177257535,191,2856,0,1,1617,0.09131861417692677
0.08735594467991482,105,593,1,1,187,0.886298801220813
0.07620641696473439,20,1053,0,0,904,0.4180006075342687
0.02041139260865192,86,2038,0,1,2289,0.5304623589053199
0.11130319473613808,54,2383,1,0,826,0.29163612262703176
0.0855370755238111,151,2808,0,1,1340,0.7857939824119144
0.011341373781503794,88,2627,1,1,915,0.025769645438328492
0.0741158696128069,120,384,1,1,2106,0.8464597521397763
0.11000617656174311,73,2522,0,0,46,0.12491359708624872
0.03394157584132507,211,989,1,1,715,0.9726802987944001
0.0143886866426063,28,62,1,1,2793,0.022265752880349043
0.021476039578673833,106,1404,1,1,1024,0.39339620194071334
0.040707648164414426,215,1100,1,1,2873,0.3088431420745452
0.04887315136703134,204,1699,0,0,1721,0.5821641032524243
0.07532014078206815,177,54,0,0,632,0.12946134179006052
0.08039436560219107,183,326,1,1,950,0.4734173730430056
0.019650053915540255,147,1424,0,0,106,0.014368494296217227
0.10198228791207556,110,842,1,0,365,0.24686736703189816
0.09636535281376678,65,389,0,1,257,0.987447111301972
0.10492389347302207,72,2627,0,1,1461,0.42325678493677954
0.03841796877718805,50,2033,1,0,2264,0.680349315904798
0.0011060729329048918,181,1830,0,0,1172,0.05168384961308814
0.06686407379704379,172,1451,1,1,2498,0.13557291523122783
0.016636797076955936,198,1503,0,1,1205,0.8055805418241778
0.02028266707404483,43,2683,0,1,2117,0.9303556981258156
0.10811927012835833,136,1285,1,1,2501,0.10108478546958932
0.04466207332645304,29,463,0,1,617,0.16634129359189243
0.03425658430722309,77,718,0,1,2916,0.9399289768102388
0.07140137710155742,7,775,1,0,1956,0.6597267890716858
0.08093962010949214,153,441,0,0,2327,0.7164772526922781
0.08569749086557231,152,2546,1,1,2520,0.7788490593506002
0.02641420159452139,185,2052,1,1,832,0.5574364023089369
0.034321125285150314,196,2420,0,1,2336,0.17423710457898622
0.030937984359787132,104,581,1,0,2265,0.9668641334961023
0.08661276791735532,211,820,0,1,341,0.13760829645933825
0.015217418303560451,154,1245,0,1,2423,0.1258080460105827
0.01814697546772294,36,2006,0,1,2950,0.23264136155268345
0.06657505412299779,70,835,0,0,49,0.7853708822042099
0.028861264993878755,94,1368,0,1,2057,0.05664131746490353
0.08879403312626861,98,2194,0,1,96,0.06308875322006302
0.05378363879786488,78,262,1,0,2572,0.9352861709541445
0.05762189050040191,147,1348,1,1,1484,0.19575409796386578
0.01904565125160522,209,2842,0,1,2655,0.01059287838550338
0.02251515538402382,47,2197,0,1,792,0.023706613155916156
0.07026952664167728,60,1580,0,1,1860,0.26858838532959906
0.0529511953193966,137,2643,0,0,2938,0.5813055786925229
0.04765099804468641,223,2069,0,1,4,0.16074292281822034
0.06746244089799429,161,531,1,0,2427,0.7096699842956947
0.11422810345537458,44,1639,1,0,2073,0.2746885907218647
0.051012647701124486,228,981,1,0,647,0.8400491869664091
0.04516516283154774,230,1113,0,1,2757,0.14521987692501848
0.12182240977200993,215,1461,0,0,2276,0.026327470982307255
0.0880731833520276,130,1945,0,1,1430,0.32396460921868897
0.09359337836995514,93,2427,0,1,210,0.9841946799642125
0.008497887770527249,149,339,1,0,331,0.9570963861336549
0.014739510719907548,69,1377,1,1,742,0.502881249130134
0.035239645713407985,47,491,0,0,1876,0.9819744622694652
0.02251800676573633,116,1419,1,0,1973,0.26505848405122956
0.017989054314458228,221,2494,0,1,2927,0.13935404227026782
0.011505988271766368,112,2636,0,0,186,0.25031497318689744
0.06499864558095829,15,1070,0,1,1503,0.2969912779934346
0.07127115441787138,135,21,1,1,1267,0.22178802589631774
0.030659340272865737,91,1778,0,0,2186,0.7228899171354465
0.08153594006630074,169,9,1,0,302,0.004977326956935757
0.06557044228810265,234,2914,0,1,2886,0.5061237702718606
0.09104209350139489,152,2753,1,1,2329,0.4411587840618323
0.010034738128249995,9,791,0,0,2370,0.9482805689192703
0.02031471585079729,20,494,0,0,1607,0.5443328029875136
0.002874593204087089,46,1972,0,0,1878,0.4263084365463796
0.03248851084354386,66,1911,1,1,2757,0.4521502720131667
0.06140185761198594,92,2072,0,0,227,0.8893489641908782
0.06456602279100238,76,391,1,0,1031,0.9296230001333936
0.05745954337235079,63,2810,0,1,1599,0.27458974840494443
0.11977504626065168,190,1380,0,1,193,0.1554385388330901
0.0955229713060202,156,1932,1,0,410,0.9050025275207746
0.12208867714727237,158,636,1,1,820,0.904991814013096
0.02537075909620516,46,821,0,1,716,0.355658020675808
0.07769513639159267,216,1306,1,0,2406,0.9781280517313886
0.10273635121083188,204,222,1,1,2553,0.9489819020495985
0.06705219124313035,46,1740,1,0,1696,0.3770105820020049
0.09848977758451918,25,2391,0,1,806,0.532543441889921
0.01654655108784052,75,30,0,0,625,0.7617234385672351
0.04038710481716849,87,727,1,0,299,0.05719467824935154
0.022933690102264287,105,1340,1,0,1933,0.15958420929389383
0.06892719129266701,228,912,1,0,1241,0.44398677367102324
0.12144982654188465,65,143,1,1,1303,0.3749647275827134
0.06330815152009454,84,1838,1,0,996,0.6518516637246722
0.06452382529229353,66,2413,1,0,2724,0.4022435834845023
0.035064615676855676,233,2047,0,0,1938,0.7792378168571291
0.014335201999098504,121,2355,1,1,2349,0.27767598630018575
0.02254744621683233,94,1424,1,1,736,0.44444970777912385
0.021263094050520306,181,967,0,0,1335,0.46363472639746206
0.06782620821671387,71,1475,0,0,732,0.7250018480422609
0.0996154877392889,186,1240,1,0,193,0.876085495528685
0.01986219772377673,180,2040,0,1,538,0.2008963974104665
0.08315620981746964,160,863,1,0,23,0.2546979394815032
0.10108761675632273,118,893,1,1,1501,0.32731095755089856
0.06966886011832038,139,1487,0,0,2723,0.8171983882049776
0.04013772853478857,80,816,0,0,1785,0.9042938591460783
0.08858910315025702,50,55,0,1,2776,0.03828986022017833
0.11240041059694882,105,1266,0,0,2153,0.7643090067067843
0.04703749273567294,171,921,0,1,1070,0.35909167659447216
0.0690663576606383,32,2878,1,1,2752,0.4682264244117629
0.05266283794961528,96,2729,1,0,1259,0.41276665354535425
0.06454415247626646,53,1816,1,1,2514,0.04931346753091004
0.05592130170929409,50,1947,0,1,2627,0.550418269338828
0.023310218643749936,112,1220,0,0,1327,0.48069105378523647
0.05639346117807165,82,415,1,0,1938,0.8287229169200376
0.015735165443590354,109,2167,0,1,1310,0.25853786415437896
0.08908406032326295,18,2340,0,0,951,0.37495573655864933
0.06161725868585659,107,20,1,0,230,0.14732297202256028
0.1078632308755975,100,1326,0,0,627,0.5832911599185331
0.009370401635386036,18,1359,0,1,1998,0.10191802913868575
0.017399693629230453,46,2776,0,0,573,0.7615964341661342
0.0652095374433387,230,2092,1,0,1048,0.35554905211205257
0.005330655715875696,45,1278,0,1,120,0.8130292874003378
0.09665117129344285,166,2625,1,0,1720,0.499661863826269
0.1233297271505479,153,414,1,0,1399,0.9480392670549314
0.0430316058170354,16,329,0,1,1317,0.9258295357332806
0.05548376711376961,27,2922,0,0,1675,0.4211796394629945
0.021327076685677168,119,2492,1,1,2987,0.16255993871500418
0.03797103885607768,5,2730,0,0,2046,0.42903988559167594
0.04430509704434678,108,990,0,1,330,0.08818779712584979
0.07936121557325423,128,1262,0,1,2648,0.3814418360598274
0.08061715235340809,101,1276,1,1,431,0.3572341064236585
0.002053336879121126,77,1417,0,0,451,0.42325192166648584
0.02423147704259554,168,295,1,0,612,0.2786693454024478
0.0809187522361577,3,937,1,0,2286,0.7943133418876971
0.005661655508007957,93,2345,0,0,1745,0.042889163007829634
0.05216595883858306,127,2572,1,0,2593,0.7018307880671174
0.11184563874152019,14,1113,1,1,970,0.15597068792527757
0.016600405953816025,161,2401,1,0,261,0.8651181031630337
0.021389669795286573,39,2811,0,1,333,0.4638529547396366
0.031933226737316606,176,2090,1,1,214,0.6530410429019076
0.09290162696886851,132,1039,1,1,2102,0.27488828023971756
0.023588105169383936,166,2873,0,0,582,0.4726172514869841
0.07448010201375455,107,1217,0,1,231,0.8912406962144419
0.012910733649702244,72,799,1,1,1605,0.6266291342736223
0.04431715749306084,157,2404,0,0,1716,0.3835419580207019
0.04685695060243272,99,1019,1,1,1514,0.42276150746212904
0.06770824531464605,13,2668,0,1,2298,0.23934965964336796
0.03678777447329204,18,68,0,0,2621,0.09002934619254244
0.07615619583884413,17,2897,1,0,760,0.8294710262756616
0.0817941277981146,30,247,1,1,2070,0.3924192099813567
0.07412851781376176,154,2856,0,0,1489,0.41551611723419757
0.03374050941845079,144,1025,1,0,1541,0.20294150149118195
0.06830095654572159,120,2706,1,0,20,0.17829535649995953
0.09001759007990962,36,1746,1,0,1192,0.39631487853135594
0.10647313584375637,27,48,1,0,2134,0.9982888405482238
0.04318888678390412,196,119,1,1,35,0.5968158811927443
0.12174352940571749,234,2028,0,0,2112,0.5271618999950479
0.08667418765271886,214,2966,1,0,2232,0.8055470440612607
0.08137112584365547,25,2306,0,0,1465,0.54820933838533
0.08312424612769387,116,1234,0,0,1472,0.883941738387679
0.005666164352345376,15,2472,1,1,504,0.9770133050850003
0.030951092810567155,3,287,1,0,2922,0.8008236257828453
0.016564908739884518,164,2142,1,1,1101,0.25618420130203157
0.06630475436516654,191,1413,1,1,1548,0.662072145814961
0.05280297080562328,167,1653,0,1,1661,0.8182009440604618
0.11877469142238224,76,1547,0,0,2432,0.9890653246157612
0.03861238971608821,202,1632,1,1,2178,0.13012367593689933
0.07102387201754488,89,2212,1,0,2870,0.3226983345706804
0.12026087374125853,128,1775,1,0,1426,0.3744748545564053
0.08544117732623462,104,1505,1,1,1172,0.5702325906653556
0.07789501412840674,23,2503,0,1,2426,0.04661311710319549
0.003210909750073959,40,1138,0,0,2205,0.5176995376258687
0.1003431695639128,52,73,1,0,1451,0.6581924796933957
0.08945837299456603,3,904,0,1,245,0.4148030126020341
0.050691772666130966,121,2683,1,1,2276,0.2618950177684414
0.05240245526663884,118,1593,0,1,887,0.03187603355575752
0.01931191499969416,213,2941,0,1,1012,0.895764433601114
0.011405637642754526,12,1513,1,0,617,0.7885259940507721
0.03165084179197605,64,1587,0,0,1562,0.3386485239670811
0.03846184916143251,226,1732,0,0,2051,0.3518165460268128
0.0840418392946456,76,1260,1,1,2022,0.6708918344746321
0.013369097920923848,74,1637,0,1,2979,0.3289351390613148
0.0869551185622575,169,1610,1,0,1641,0.9399165060258512
0.12424491419308178,0,2686,0,0,742,0.8958676900608181
0.018317950054633908,101,156,1,0,1516,0.7353733805775051
0.016742629205218962,199,2907,1,1,660,0.9818272898993445
0.04111244734194067,125,1104,1,0,1274,0.10845036186099344
0.043662235168507965,27,1843,0,0,1622,0.3971651208951218
0.0280132160149745,169,923,0,1,1579,0.7857756681782327
0.09174429788234952,200,503,0,0,2006,0.27678301992889887
0.10084889781021981,234,2098,1,0,1103,0.994198880972632
0.04088606973698815,118,60,1,1,856,0.44379607792728515
0.03353624866857871,200,543,1,0,2161,0.5155849778360858
0.07865755375251164,80,963,0,0,2197,0.9171983514642976
0.1017845510886088,99,348,0,0,1156,0.7263665930590597
0.11747989656100859,103,594,0,1,1129,0.06101439517963969
